IDSK,id,cust_id,order_date,region,sales_rep,line_id,prod_id,quantity,ship_date,PurchaseOrderID,PurchaseOrderDetailID,DueDate,OrderQty,ProductID_x,UnitPrice_x,LineTotal,ReceivedQty,RejectedQty,StockedQty,ModifiedDate,OrderID,ProductID_y,UnitPrice_y,Quantity,Discount
120,2099,197,18-Mar-1997 12:00:00 AM,South,467,1,700,12,22-Jul-1997 12:00:00 AM,54,121,2012-02-07,550,939,48.2895,26559.225,550.0,550.0,0.0,2012-01-31,10293,24,3.6,10,0.0
121,2100,198,20-Mar-1997 12:00:00 AM,Western,949,1,400,36,23-Aug-1997 12:00:00 AM,55,122,2012-02-07,60,358,6.9825,418.95,60.0,0.0,60.0,2012-01-31,10293,63,35.1,5,0.0
122,2101,198,18-Mar-1997 12:00:00 AM,Western,902,1,401,24,22-Sep-1997 12:00:00 AM,56,123,2012-02-07,3,375,43.2705,129.8115,3.0,0.0,3.0,2012-01-31,10293,75,6.2,6,0.0
123,2102,199,21-Mar-1997 12:00:00 AM,Eastern,856,1,500,12,25-Oct-1997 12:00:00 AM,56,124,2012-02-07,3,376,47.544,142.632,3.0,0.0,3.0,2012-01-31,10294,1,14.4,18,0.0
124,2103,200,22-Mar-1997 12:00:00 AM,Eastern,299,1,501,48,23-Nov-1997 12:00:00 AM,56,125,2012-02-07,3,377,43.2705,129.8115,3.0,0.0,3.0,2012-01-31,10294,17,31.2,15,0.0
125,2104,201,23-Mar-1997 12:00:00 AM,Central,667,1,600,12,23-Dec-1997 12:00:00 AM,56,126,2012-02-07,3,378,41.1705,123.5115,3.0,0.0,3.0,2012-01-31,10294,43,36.8,15,0.0
126,2105,202,21-Apr-1997 12:00:00 AM,Eastern,129,1,700,24,24-Jan-1997 12:00:00 AM,57,127,2012-02-07,60,356,3.381,202.86,60.0,0.0,60.0,2012-01-31,10294,60,27.2,21,0.0
127,2106,203,06-Apr-1997 12:00:00 AM,Central,1142,1,300,12,08-Jul-1997 12:00:00 AM,57,128,2012-02-07,60,357,4.3155,258.93,60.0,0.0,60.0,2012-01-31,10294,75,6.2,6,0.0
128,2107,204,07-Apr-1997 12:00:00 AM,Central,195,1,301,36,08-Aug-1997 12:00:00 AM,58,129,2012-02-07,3,375,43.2705,129.8115,3.0,0.0,3.0,2012-01-31,10295,56,30.4,4,0.0
129,2109,206,07-Apr-1997 12:00:00 AM,Eastern,1596,1,400,60,07-Oct-1997 12:00:00 AM,58,130,2012-02-07,3,376,41.1705,123.5115,3.0,0.0,3.0,2012-01-31,10296,11,16.8,12,0.0
130,2110,207,05-Apr-1997 12:00:00 AM,Central,299,1,401,24,09-Nov-1997 12:00:00 AM,58,131,2012-02-07,3,377,45.444,136.332,3.0,0.0,3.0,2012-01-31,10296,16,13.9,30,0.0
131,2111,208,09-Apr-1997 12:00:00 AM,Eastern,467,1,500,36,13-Dec-1997 12:00:00 AM,58,132,2012-02-07,3,378,41.1705,123.5115,3.0,0.0,3.0,2012-01-31,10296,69,28.8,15,0.0
132,2112,165,12-May-1997 12:00:00 AM,Central,299,1,501,12,10-Jan-1997 12:00:00 AM,58,133,2012-02-07,3,379,39.0705,117.2115,3.0,0.0,3.0,2012-01-31,10297,39,14.4,60,0.0
133,2112,165,12-May-1997 12:00:00 AM,Central,299,2,601,12,13-Jul-1997 12:00:00 AM,59,134,2012-02-07,3,490,12.3585,37.0755,3.0,0.0,3.0,2012-01-31,10297,72,27.8,20,0.0
134,2113,209,13-May-1997 12:00:00 AM,Western,902,1,600,12,16-Jul-1997 12:00:00 AM,60,135,2012-02-07,550,513,39.1965,21558.075,550.0,0.0,550.0,2012-01-31,10298,2,15.2,40,0.0
135,2114,206,13-May-1997 12:00:00 AM,Eastern,856,1,600,24,16-Aug-1997 12:00:00 AM,61,136,2012-02-07,3,403,45.444,136.332,3.0,0.0,3.0,2012-01-31,10298,36,15.2,40,0.25
136,2114,206,13-May-1997 12:00:00 AM,Eastern,856,2,601,24,16-Aug-1997 12:00:00 AM,61,137,2012-02-07,3,404,41.1705,123.5115,3.0,0.0,3.0,2012-01-31,10298,59,44.0,30,0.25
137,2115,201,14-May-1997 12:00:00 AM,Central,667,1,600,36,14-Sep-1997 12:00:00 AM,61,138,2012-02-07,3,405,39.0705,117.2115,3.0,0.0,3.0,2012-01-31,10298,62,39.4,15,0.0
138,2115,201,14-May-1997 12:00:00 AM,Central,667,2,700,36,14-Sep-1997 12:00:00 AM,61,139,2012-02-07,3,406,43.344,130.032,3.0,0.0,3.0,2012-01-31,10299,19,7.3,15,0.0
139,2116,209,14-May-1997 12:00:00 AM,Western,1142,1,300,48,15-Oct-1997 12:00:00 AM,62,140,2012-02-07,550,931,34.8705,19178.775,550.0,82.0,468.0,2012-01-31,10299,70,12.0,20,0.0
140,2117,204,13-May-1997 12:00:00 AM,Central,195,1,301,60,13-Nov-1997 12:00:00 AM,62,141,2012-02-07,550,932,39.7635,21869.925,550.0,0.0,550.0,2012-01-31,10300,66,13.6,30,0.0
141,2118,147,16-May-1997 12:00:00 AM,Eastern,690,1,302,12,20-Dec-1997 12:00:00 AM,63,142,2012-02-07,3,422,47.6805,143.0415,3.0,0.0,3.0,2012-01-31,10300,68,10.0,20,0.0
142,2119,168,17-Jun-1997 12:00:00 AM,Western,1596,1,400,24,17-Jan-1997 12:00:00 AM,63,143,2012-02-07,3,423,45.5805,136.7415,3.0,0.0,3.0,2012-01-31,10301,40,14.7,10,0.0
143,2120,110,20-Jun-1997 12:00:00 AM,Central,299,1,401,24,22-Jul-1997 12:00:00 AM,63,144,2012-02-07,3,424,49.854,149.562,3.0,0.0,3.0,2012-01-31,10301,56,30.4,20,0.0
144,2121,189,21-Jun-1997 12:00:00 AM,Eastern,467,1,500,12,22-Aug-1997 12:00:00 AM,64,145,2012-02-07,3,341,47.5755,142.7265,3.0,3.0,0.0,2012-01-31,10302,17,31.2,40,0.0
145,2122,132,20-Jun-1997 12:00:00 AM,Central,949,1,501,48,23-Sep-1997 12:00:00 AM,64,146,2012-02-07,3,342,45.4755,136.4265,3.0,3.0,0.0,2012-01-31,10302,28,36.4,28,0.0
146,2123,175,21-Jun-1997 12:00:00 AM,Canada,902,1,600,60,22-Oct-1997 12:00:00 AM,65,147,2012-02-07,550,931,34.3455,18890.025,550.0,0.0,550.0,2012-01-31,10302,43,36.8,12,0.0
147,2124,134,23-Jun-1997 12:00:00 AM,Central,856,1,601,60,23-Nov-1997 12:00:00 AM,65,148,2012-02-07,550,932,39.2385,21581.175,523.0,0.0,523.0,2012-01-31,10303,40,14.7,40,0.10000000149011612
148,2125,101,23-Jun-1997 12:00:00 AM,Eastern,299,1,400,36,27-Dec-1997 12:00:00 AM,66,149,2012-02-07,3,341,47.4705,142.4115,3.0,0.0,3.0,2012-01-31,10303,65,16.8,30,0.10000000149011612
149,2125,101,23-Jun-1997 12:00:00 AM,Eastern,299,2,401,36,27-Dec-1997 12:00:00 AM,66,150,2012-02-07,3,342,45.3705,136.1115,3.0,0.0,3.0,2012-01-31,10303,68,10.0,15,0.10000000149011612
150,2125,101,23-Jun-1997 12:00:00 AM,Eastern,299,3,500,36,27-Dec-1997 12:00:00 AM,66,151,2012-02-07,3,343,49.644,148.932,3.0,0.0,3.0,2012-01-31,10304,49,16.0,30,0.0
151,2126,136,04-Jul-1997 12:00:00 AM,Central,299,1,301,24,04-Jul-1997 12:00:00 AM,66,152,2012-02-07,3,344,45.3705,136.1115,3.0,0.0,3.0,2012-01-31,10304,59,44.0,10,0.0
152,2127,142,07-Jul-1997 12:00:00 AM,Central,467,1,400,36,08-Jul-1997 12:00:00 AM,67,153,2012-02-07,550,928,32.7705,18023.775,550.0,0.0,550.0,2012-01-31,10304,71,17.2,2,0.0
153,2128,155,29-Jul-1997 12:00:00 AM,Central,467,1,400,24,30-Jul-1997 12:00:00 AM,67,154,2012-02-07,550,929,37.086,20397.3,550.0,0.0,550.0,2012-01-31,10305,18,50.0,25,0.10000000149011612
154,2128,155,29-Jul-1997 12:00:00 AM,Central,467,2,700,36,30-Jul-1997 12:00:00 AM,67,155,2012-02-07,550,930,43.0395,23671.725,550.0,0.0,550.0,2012-01-31,10305,29,99.0,25,0.10000000149011612
155,2129,166,08-Jul-1997 12:00:00 AM,South,949,1,300,12,09-Jul-1997 12:00:00 AM,68,156,2012-02-07,550,332,10.815,5948.25,550.0,0.0,550.0,2012-01-31,10305,39,14.4,30,0.10000000149011612
156,2130,146,18-Jul-1997 12:00:00 AM,Western,902,1,501,24,21-Jul-1997 12:00:00 AM,69,157,2012-02-08,550,948,82.8345,45558.975,550.0,0.0,550.0,2012-02-01,10306,30,20.7,10,0.0
157,2131,128,03-Jul-1997 12:00:00 AM,Eastern,856,1,300,12,04-Jul-1997 12:00:00 AM,69,158,2012-02-08,550,907,82.8345,45558.975,550.0,0.0,550.0,2012-02-01,10306,53,26.2,10,0.0
158,2131,128,03-Jul-1997 12:00:00 AM,Eastern,856,2,301,12,04-Jul-1997 12:00:00 AM,70,159,2012-02-08,1250,325,0.21,262.5,1250.0,0.0,1250.0,2012-02-01,10306,54,5.9,5,0.0
159,2131,128,03-Jul-1997 12:00:00 AM,Eastern,856,3,302,12,04-Jul-1997 12:00:00 AM,70,160,2012-02-08,1250,326,0.21,262.5,1250.0,125.0,1125.0,2012-02-01,10307,62,39.4,10,0.0
160,2132,110,09-Jul-1997 12:00:00 AM,Central,299,1,400,48,10-Jul-1997 12:00:00 AM,71,161,2012-02-08,3,320,49.644,148.932,3.0,0.0,3.0,2012-02-01,10307,68,10.0,3,0.0
161,2132,110,09-Jul-1997 12:00:00 AM,Central,299,2,401,48,10-Jul-1997 12:00:00 AM,71,162,2012-02-08,3,321,44.3205,132.9615,3.0,0.0,3.0,2012-02-01,10308,69,28.8,1,0.0
162,2133,167,11-Jul-1997 12:00:00 AM,Central,667,1,500,24,14-Jul-1997 12:00:00 AM,71,163,2012-02-08,60,322,28.6965,1721.79,60.0,3.0,57.0,2012-02-01,10308,70,12.0,5,0.0
163,2134,168,15-Jul-1997 12:00:00 AM,Western,129,1,600,12,16-Jul-1997 12:00:00 AM,72,164,2012-02-08,550,930,42.5145,23382.975,550.0,82.0,468.0,2012-02-01,10309,4,17.6,20,0.0
164,2135,205,07-Jul-1997 12:00:00 AM,Eastern,1142,1,300,12,08-Jul-1997 12:00:00 AM,72,165,2012-02-08,550,921,5.586,3072.3,550.0,0.0,550.0,2012-02-01,10309,6,20.0,30,0.0
165,2135,205,07-Jul-1997 12:00:00 AM,Eastern,1142,2,301,12,08-Jul-1997 12:00:00 AM,73,166,2012-02-23,60,952,15.7395,944.37,60.0,0.0,60.0,2012-02-16,10309,42,11.2,2,0.0
166,2135,205,07-Jul-1997 12:00:00 AM,Eastern,1142,3,302,12,08-Jul-1997 12:00:00 AM,74,167,2012-02-23,550,933,43.4595,23902.725,550.0,550.0,0.0,2012-02-16,10309,43,36.8,20,0.0
167,2136,188,10-Jul-1997 12:00:00 AM,Central,195,1,400,24,14-Jul-1997 12:00:00 AM,74,168,2012-02-23,550,934,37.6215,20691.825,550.0,550.0,0.0,2012-02-16,10309,71,17.2,3,0.0
168,2136,188,10-Jul-1997 12:00:00 AM,Central,195,2,401,24,14-Jul-1997 12:00:00 AM,75,169,2012-02-23,550,317,29.5785,16268.175,550.0,0.0,550.0,2012-02-16,10310,16,13.9,10,0.0
169,2137,170,15-Jul-1997 12:00:00 AM,South,690,1,500,60,15-Jul-1997 12:00:00 AM,75,170,2012-02-23,550,318,36.099,19854.45,523.0,0.0,523.0,2012-02-16,10310,62,39.4,5,0.0
170,2137,170,15-Jul-1997 12:00:00 AM,South,690,2,501,60,15-Jul-1997 12:00:00 AM,75,171,2012-02-23,550,319,48.5835,26720.925,550.0,0.0,550.0,2012-02-16,10311,42,11.2,6,0.0
171,2138,198,17-Jul-1997 12:00:00 AM,Western,1596,1,600,36,18-Jul-1997 12:00:00 AM,76,172,2012-02-23,550,928,32.2455,17735.025,468.0,0.0,468.0,2012-02-16,10311,69,28.8,7,0.0
172,2138,198,17-Jul-1997 12:00:00 AM,Western,1596,2,601,36,18-Jul-1997 12:00:00 AM,76,173,2012-02-23,550,929,36.561,20108.55,550.0,0.0,550.0,2012-02-16,10312,28,36.4,4,0.0
173,2139,203,18-Jul-1997 12:00:00 AM,Central,299,1,700,60,21-Jul-1997 12:00:00 AM,77,174,2012-02-23,550,319,46.4205,25531.275,550.0,0.0,550.0,2012-02-16,10312,43,36.8,24,0.0
174,2140,209,21-Jul-1997 12:00:00 AM,Western,467,1,300,36,22-Jul-1997 12:00:00 AM,78,175,2012-02-23,3,359,47.523,142.569,3.0,0.0,3.0,2012-02-16,10312,53,26.2,20,0.0
175,2140,209,21-Jul-1997 12:00:00 AM,Western,467,2,301,36,22-Jul-1997 12:00:00 AM,78,176,2012-02-23,3,360,45.423,136.269,3.0,0.0,3.0,2012-02-16,10312,75,6.2,10,0.0
176,2140,209,21-Jul-1997 12:00:00 AM,Western,467,3,302,36,22-Jul-1997 12:00:00 AM,78,177,2012-02-23,3,361,49.6965,149.0895,3.0,0.0,3.0,2012-02-16,10313,36,15.2,12,0.0
177,2141,166,22-Jul-1997 12:00:00 AM,South,949,1,400,12,23-Jul-1997 12:00:00 AM,78,178,2012-02-23,3,362,45.423,136.269,3.0,0.0,3.0,2012-02-16,10314,32,25.6,40,0.10000000149011612
178,2141,166,22-Jul-1997 12:00:00 AM,South,949,2,401,12,23-Jul-1997 12:00:00 AM,78,179,2012-02-23,3,363,43.323,129.969,3.0,0.0,3.0,2012-02-16,10314,58,10.6,30,0.10000000149011612
179,2142,102,23-Jul-1997 12:00:00 AM,Eastern,902,1,500,24,24-Jul-1997 12:00:00 AM,79,180,2012-02-23,3,2,41.916,125.748,3.0,0.0,3.0,2012-02-16,10314,62,39.4,25,0.10000000149011612
180,2142,102,23-Jul-1997 12:00:00 AM,Eastern,902,2,501,24,24-Jul-1997 12:00:00 AM,80,181,2012-02-23,3,1,50.2635,150.7905,3.0,0.0,3.0,2012-02-16,10315,34,11.2,14,0.0
181,2143,115,24-Jul-1997 12:00:00 AM,Central,856,1,600,48,25-Jul-1997 12:00:00 AM,81,182,2012-02-23,3,361,49.854,149.562,3.0,0.0,3.0,2012-02-16,10315,70,12.0,30,0.0
182,2143,115,24-Jul-1997 12:00:00 AM,Central,856,2,601,48,25-Jul-1997 12:00:00 AM,81,183,2012-02-23,3,362,45.5805,136.7415,3.0,0.0,3.0,2012-02-16,10316,41,7.7,10,0.0
183,2144,110,25-Jul-1997 12:00:00 AM,Central,299,1,400,12,25-Jul-1997 12:00:00 AM,81,184,2012-02-23,3,363,43.4805,130.4415,3.0,0.0,3.0,2012-02-16,10316,62,39.4,70,0.0
184,2144,110,25-Jul-1997 12:00:00 AM,Central,299,2,700,12,25-Jul-1997 12:00:00 AM,81,185,2012-02-23,3,364,47.754,143.262,3.0,0.0,3.0,2012-02-16,10317,1,14.4,20,0.0
185,2145,135,28-Jul-1997 12:00:00 AM,Eastern,667,1,500,24,29-Jul-1997 12:00:00 AM,82,186,2012-02-23,550,530,16.086,8847.3,550.0,82.0,468.0,2012-02-16,10318,41,7.7,20,0.0
186,2145,135,28-Jul-1997 12:00:00 AM,Eastern,667,2,501,24,29-Jul-1997 12:00:00 AM,83,187,2012-02-23,3,4,57.0255,171.0765,3.0,0.0,3.0,2012-02-16,10318,76,14.4,6,0.0
187,2146,189,29-Jul-1997 12:00:00 AM,Eastern,129,1,600,12,29-Jul-1997 12:00:00 AM,84,188,2012-02-23,550,512,37.086,20397.3,550.0,550.0,0.0,2012-02-16,10319,17,31.2,8,0.0
188,2146,189,29-Jul-1997 12:00:00 AM,Eastern,129,2,601,12,29-Jul-1997 12:00:00 AM,85,189,2012-02-23,550,513,26.5965,14628.075,550.0,0.0,550.0,2012-02-16,10319,28,36.4,14,0.0
189,2146,189,29-Jul-1997 12:00:00 AM,Eastern,129,3,700,12,29-Jul-1997 12:00:00 AM,86,190,2012-02-23,550,317,27.0585,14882.175,468.0,0.0,468.0,2012-02-16,10319,76,14.4,30,0.0
190,2147,200,30-Jul-1997 12:00:00 AM,Eastern,1142,1,300,36,30-Jul-1997 12:00:00 AM,86,191,2012-02-23,550,318,33.579,18468.45,550.0,0.0,550.0,2012-02-16,10320,71,17.2,30,0.0
191,2147,200,30-Jul-1997 12:00:00 AM,Eastern,1142,2,301,36,30-Jul-1997 12:00:00 AM,86,192,2012-02-23,550,319,46.0635,25334.925,550.0,0.0,550.0,2012-02-16,10321,35,14.4,10,0.0
192,2147,200,30-Jul-1997 12:00:00 AM,Eastern,1142,3,302,36,30-Jul-1997 12:00:00 AM,87,193,2012-02-23,3,408,47.544,142.632,3.0,0.0,3.0,2012-02-16,10322,52,5.6,20,0.0
193,2148,199,31-Jul-1997 12:00:00 AM,Eastern,195,1,400,12,01-Aug-1997 12:00:00 AM,87,194,2012-02-23,3,409,43.2705,129.8115,3.0,0.0,3.0,2012-02-16,10323,15,12.4,5,0.0
194,2148,199,31-Jul-1997 12:00:00 AM,Eastern,195,2,401,12,01-Aug-1997 12:00:00 AM,87,195,2012-02-23,3,410,41.1705,123.5115,3.0,0.0,3.0,2012-02-16,10323,25,11.2,4,0.0
195,2149,190,01-Aug-1997 12:00:00 AM,Central,690,1,500,24,04-Aug-1997 12:00:00 AM,87,196,2012-02-23,3,411,45.444,136.332,3.0,0.0,3.0,2012-02-16,10323,39,14.4,4,0.0
196,2149,190,01-Aug-1997 12:00:00 AM,Central,690,2,501,24,04-Aug-1997 12:00:00 AM,87,197,2012-02-23,3,412,41.1705,123.5115,3.0,0.0,3.0,2012-02-16,10324,16,13.9,21,0.15000000596046448
197,2150,169,04-Aug-1997 12:00:00 AM,South,1596,1,600,12,05-Aug-1997 12:00:00 AM,87,198,2012-02-23,3,413,39.0705,117.2115,3.0,0.0,3.0,2012-02-16,10324,35,14.4,70,0.15000000596046448
198,2150,169,04-Aug-1997 12:00:00 AM,South,1596,2,601,12,05-Aug-1997 12:00:00 AM,88,199,2012-02-23,3,427,47.5965,142.7895,3.0,0.0,3.0,2012-02-16,10324,46,9.6,30,0.0
199,2151,144,05-Aug-1997 12:00:00 AM,Eastern,299,1,700,72,06-Aug-1997 12:00:00 AM,88,200,2012-02-23,3,428,43.323,129.969,3.0,0.0,3.0,2012-02-16,10324,59,44.0,40,0.15000000596046448
200,2152,132,06-Aug-1997 12:00:00 AM,Central,467,1,400,12,07-Aug-1997 12:00:00 AM,88,201,2012-02-23,3,429,41.223,123.669,3.0,0.0,3.0,2012-02-16,10324,63,35.1,80,0.15000000596046448
201,2152,132,06-Aug-1997 12:00:00 AM,Central,467,2,401,12,07-Aug-1997 12:00:00 AM,88,202,2012-02-23,3,430,45.4965,136.4895,3.0,0.0,3.0,2012-02-16,10325,6,20.0,6,0.0
202,2153,111,07-Aug-1997 12:00:00 AM,Eastern,949,1,500,24,08-Aug-1997 12:00:00 AM,88,203,2012-02-23,3,431,41.223,123.669,3.0,0.0,3.0,2012-02-16,10325,13,4.8,12,0.0
203,2153,111,07-Aug-1997 12:00:00 AM,Eastern,949,2,501,24,08-Aug-1997 12:00:00 AM,89,204,2012-03-08,3,320,47.4705,142.4115,3.0,0.0,3.0,2012-03-01,10325,14,18.6,9,0.0
204,2154,122,08-Aug-1997 12:00:00 AM,Eastern,902,1,600,36,11-Aug-1997 12:00:00 AM,89,205,2012-03-08,3,321,42.798,128.394,3.0,0.0,3.0,2012-03-01,10325,31,10.0,4,0.0
205,2154,122,08-Aug-1997 12:00:00 AM,Eastern,902,2,601,36,11-Aug-1997 12:00:00 AM,89,206,2012-03-08,60,322,25.4205,1525.23,60.0,0.0,60.0,2012-03-01,10325,72,27.8,40,0.0
206,2155,143,11-Aug-1997 12:00:00 AM,Canada,856,1,700,60,11-Aug-1997 12:00:00 AM,90,207,2012-03-08,3,442,43.3965,130.1895,3.0,0.0,3.0,2012-03-01,10326,4,17.6,24,0.0
207,2156,157,12-Aug-1997 12:00:00 AM,Central,299,1,300,12,13-Aug-1997 12:00:00 AM,90,208,2012-03-08,3,443,39.123,117.369,3.0,0.0,3.0,2012-03-01,10326,57,15.6,16,0.0
208,2156,157,12-Aug-1997 12:00:00 AM,Central,299,2,301,12,13-Aug-1997 12:00:00 AM,90,209,2012-03-08,3,444,37.023,111.069,3.0,0.0,3.0,2012-03-01,10326,75,6.2,50,0.0
209,2156,157,12-Aug-1997 12:00:00 AM,Central,299,3,302,12,13-Aug-1997 12:00:00 AM,91,210,2012-03-08,550,941,62.9895,34644.225,550.0,0.0,550.0,2012-03-01,10327,2,15.2,25,0.20000000298023224
210,2156,157,12-Aug-1997 12:00:00 AM,Central,299,4,700,12,13-Aug-1997 12:00:00 AM,92,211,2012-03-08,3,320,45.3705,136.1115,3.0,0.0,3.0,2012-03-01,10327,11,16.8,50,0.20000000298023224
211,2157,168,13-Aug-1997 12:00:00 AM,Western,129,1,400,24,14-Aug-1997 12:00:00 AM,92,212,2012-03-08,3,321,40.488,121.464,3.0,0.0,3.0,2012-03-01,10327,30,20.7,35,0.20000000298023224
212,2157,168,13-Aug-1997 12:00:00 AM,Western,129,2,401,24,14-Aug-1997 12:00:00 AM,93,213,2012-03-12,3,504,48.762,146.286,3.0,0.0,3.0,2012-03-05,10327,58,10.6,30,0.20000000298023224
213,2157,168,13-Aug-1997 12:00:00 AM,Western,129,3,500,24,14-Aug-1997 12:00:00 AM,94,214,2012-03-12,3,497,34.188,102.564,3.0,3.0,0.0,2012-03-05,10328,59,44.0,9,0.0
214,2157,168,13-Aug-1997 12:00:00 AM,Western,129,4,501,24,14-Aug-1997 12:00:00 AM,95,215,2012-03-12,3,323,50.2635,150.7905,3.0,0.0,3.0,2012-03-05,10328,65,16.8,40,0.0
215,2158,179,14-Aug-1997 12:00:00 AM,South,1142,1,500,12,15-Aug-1997 12:00:00 AM,96,216,2012-03-12,550,523,10.731,5902.05,468.0,0.0,468.0,2012-03-05,10328,68,10.0,10,0.0
216,2158,179,14-Aug-1997 12:00:00 AM,South,1142,2,501,12,15-Aug-1997 12:00:00 AM,96,217,2012-03-12,550,524,14.1225,7767.375,550.0,0.0,550.0,2012-03-05,10329,19,7.3,10,0.05000000074505806
217,2158,179,14-Aug-1997 12:00:00 AM,South,1142,3,600,36,15-Aug-1997 12:00:00 AM,97,218,2012-03-22,60,492,50.2635,3015.81,60.0,0.0,60.0,2012-03-15,10329,30,20.7,8,0.05000000074505806
218,2158,179,14-Aug-1997 12:00:00 AM,South,1142,4,601,36,15-Aug-1997 12:00:00 AM,97,219,2012-03-22,60,493,57.1515,3429.09,60.0,0.0,60.0,2012-03-15,10329,38,210.8,20,0.05000000074505806
219,2159,181,15-Aug-1997 12:00:00 AM,Eastern,195,1,600,24,15-Aug-1997 12:00:00 AM,97,220,2012-03-22,60,494,53.2035,3192.21,60.0,0.0,60.0,2012-03-15,10329,56,30.4,12,0.05000000074505806
220,2160,183,15-Aug-1997 12:00:00 AM,South,195,1,601,24,15-Aug-1997 12:00:00 AM,97,221,2012-03-22,60,495,63.693,3821.58,60.0,0.0,60.0,2012-03-15,10330,26,24.9,50,0.15000000596046448
221,2161,199,18-Aug-1997 12:00:00 AM,Eastern,690,1,300,36,19-Aug-1997 12:00:00 AM,97,222,2012-03-22,60,496,48.909,2934.54,60.0,0.0,60.0,2012-03-15,10330,72,27.8,25,0.15000000596046448
222,2161,199,18-Aug-1997 12:00:00 AM,Eastern,690,2,301,36,19-Aug-1997 12:00:00 AM,98,223,2012-03-22,550,913,40.9395,22516.725,550.0,0.0,550.0,2012-03-15,10331,54,5.9,15,0.0
223,2161,199,18-Aug-1997 12:00:00 AM,Eastern,690,3,302,12,19-Aug-1997 12:00:00 AM,98,224,2012-03-22,550,914,21.0945,11601.975,550.0,0.0,550.0,2012-03-15,10332,18,50.0,40,0.20000000298023224
224,2162,202,19-Aug-1997 12:00:00 AM,Eastern,1596,1,400,24,20-Aug-1997 12:00:00 AM,98,225,2012-03-22,550,915,30.4395,16741.725,550.0,0.0,550.0,2012-03-15,10332,42,11.2,10,0.20000000298023224
225,2162,202,19-Aug-1997 12:00:00 AM,Eastern,1596,2,401,12,20-Aug-1997 12:00:00 AM,98,226,2012-03-22,550,916,40.9395,22516.725,550.0,0.0,550.0,2012-03-15,10332,47,7.6,16,0.20000000298023224
226,2162,202,19-Aug-1997 12:00:00 AM,Eastern,1596,3,500,36,20-Aug-1997 12:00:00 AM,99,227,2012-03-22,60,506,9.198,551.88,60.0,0.0,60.0,2012-03-15,10333,14,18.6,10,0.0
227,2163,204,20-Aug-1997 12:00:00 AM,Central,299,1,600,24,21-Aug-1997 12:00:00 AM,100,228,2012-03-22,550,351,5.775,3176.25,550.0,0.0,550.0,2012-03-15,10333,21,8.0,10,0.10000000149011612
228,2163,204,20-Aug-1997 12:00:00 AM,Central,299,2,601,24,21-Aug-1997 12:00:00 AM,100,229,2012-03-22,550,352,1.155,635.25,550.0,55.0,495.0,2012-03-15,10333,71,17.2,40,0.10000000149011612
229,2164,206,21-Aug-1997 12:00:00 AM,Eastern,467,1,600,60,22-Aug-1997 12:00:00 AM,100,230,2012-03-22,550,679,5.775,3176.25,550.0,0.0,550.0,2012-03-15,10334,52,5.6,8,0.0
230,2164,206,21-Aug-1997 12:00:00 AM,Eastern,467,2,601,60,22-Aug-1997 12:00:00 AM,101,231,2012-03-22,550,507,23.394,12866.7,550.0,0.0,550.0,2012-03-15,10334,68,10.0,10,0.0
231,2164,206,21-Aug-1997 12:00:00 AM,Eastern,467,3,700,36,22-Aug-1997 12:00:00 AM,101,232,2012-03-22,550,508,27.6465,15205.575,550.0,0.0,550.0,2012-03-15,10335,2,15.2,7,0.20000000298023224
232,2165,104,22-Aug-1997 12:00:00 AM,South,949,1,300,12,25-Aug-1997 12:00:00 AM,102,233,2012-03-22,550,355,1.365,750.75,550.0,82.0,468.0,2012-03-15,10335,31,10.0,25,0.20000000298023224
233,2165,104,22-Aug-1997 12:00:00 AM,South,949,2,301,24,25-Aug-1997 12:00:00 AM,102,234,2012-03-22,550,940,62.9895,34644.225,550.0,0.0,550.0,2012-03-15,10335,32,25.6,6,0.20000000298023224
234,2165,104,22-Aug-1997 12:00:00 AM,South,949,3,302,12,25-Aug-1997 12:00:00 AM,103,235,2012-03-22,550,679,6.195,3407.25,550.0,0.0,550.0,2012-03-15,10335,51,42.4,48,0.20000000298023224
235,2166,113,25-Aug-1997 12:00:00 AM,Central,902,1,400,36,26-Aug-1997 12:00:00 AM,104,236,2012-03-22,550,507,22.1655,12191.025,550.0,550.0,0.0,2012-03-15,10336,4,17.6,18,0.10000000149011612
236,2166,113,25-Aug-1997 12:00:00 AM,Central,902,2,401,36,26-Aug-1997 12:00:00 AM,104,237,2012-03-22,550,508,29.2845,16106.475,550.0,550.0,0.0,2012-03-15,10337,23,7.2,40,0.0
237,2167,121,26-Aug-1997 12:00:00 AM,Central,856,1,400,12,27-Aug-1997 12:00:00 AM,105,238,2012-03-22,3,491,19.9815,59.9445,3.0,0.0,3.0,2012-03-15,10337,26,24.9,24,0.0
238,2167,121,26-Aug-1997 12:00:00 AM,Central,856,2,401,12,27-Aug-1997 12:00:00 AM,106,239,2012-03-22,3,347,36.9705,110.9115,3.0,0.0,3.0,2012-03-15,10337,36,15.2,20,0.0
239,2167,121,26-Aug-1997 12:00:00 AM,Central,856,3,500,12,27-Aug-1997 12:00:00 AM,106,240,2012-03-22,3,348,34.8705,104.6115,3.0,0.0,3.0,2012-03-15,10337,37,20.8,28,0.0
240,2167,121,26-Aug-1997 12:00:00 AM,Central,856,4,501,24,27-Aug-1997 12:00:00 AM,106,241,2012-03-22,3,349,39.144,117.432,3.0,0.0,3.0,2012-03-15,10337,72,27.8,25,0.0
